pop	pop#	ntox	tox	toxse	normtox	normtoxse	viewer	background	noise	vord	dl	ds	euc	qt	qtse	normqt	dluvminus	dsuvminus	eucuvminus
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	bark	sp	d	0.811209585	1	0.878837405	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	heli	fix	d	0.743779721	1	0.874873999	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	heli	sp	d	0.743779721	1	0.874873999	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	leaf	fix	d	0.771201872	1	0.874219201	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	leaf	sp	d	0.771201872	1	0.874219201	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	bark	fix	v	0.69074979	1	0.778672902	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	bark	sp	v	0.69074979	1	0.778672902	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	heli	fix	v	0.607356245	1	0.761573956	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	heli	sp	v	0.607356245	1	0.761573956	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	leaf	fix	v	0.639938134	1	0.765826783	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	pumilio	leaf	sp	v	0.639938134	1	0.765826783	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	bark	fix	d	0.820162728	1	0.823069006	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	bark	sp	d	0.820162728	1	0.823069006	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	heli	fix	d	0.769398842	1	0.775588582	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	heli	sp	d	0.769398842	1	0.775588582	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	leaf	fix	d	0.789554978	1	0.794233652	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	leaf	sp	d	0.789554978	1	0.794233652	7484.570912	239.6582423	0.867880093	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	bark	fix	v	0.72049296	0.845206525	0.72519519	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	bark	sp	v	0.72049296	0.845206525	0.72519519	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	heli	fix	v	0.656964878	0.846941896	0.665557243	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	heli	sp	v	0.656964878	0.846941896	0.665557243	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	leaf	fix	v	0.681525593	0.84631661	0.688408744	8293.987565	318.9817116	0.489416322	NA	NA	NA
SO	1	5	1.719322236	0.077171458	1	0.044884814	snake	leaf	sp	v	0.681525593	0.84631661	0.688408744	8293.987565	318.9817116	0.489416322	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	heli	sp	d	0.145966672	0.166359822	0.153259006	5371.793596	447.1540024	NA	0.145966672	0.16160841	0.151524242
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	bark	sp	d	0.233467809	0.366548051	0.257099193	5371.793596	447.1540024	NA	0.233467809	0.351393166	0.254093935
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	leaf	sp	d	0.18023727	0.42966408	0.259428146	5371.793596	447.1540024	NA	0.18023727	0.420492866	0.256331295
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	bark	fix	d	0.233467809	0.925301267	0.549336372	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	heli	fix	d	0.145966672	0.4015311	0.318046814	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	leaf	fix	d	0.18023727	0.783193916	0.535471067	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	bark	sp	v	0.571192315	0.308739036	0.579247654	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	heli	sp	v	0.430782337	0.12153949	0.435010415	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	bird	leaf	sp	v	0.4196347	0.38436704	0.445071445	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	bark	fix	d	0.330143315	0.89350415	0.466890158	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	bark	sp	d	0.330143315	0.89350415	0.466890158	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	heli	fix	d	0.233774356	0.824500478	0.397622861	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	heli	sp	d	0.233774356	0.824500478	0.397622861	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	leaf	fix	d	0.093509806	0.841895641	0.294208055	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	leaf	sp	d	0.093509806	0.841895641	0.294208055	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	bark	sp	v	0.603118645	0.539992758	0.623986283	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	heli	sp	v	0.441498977	0.193650958	0.455336882	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	crab	leaf	sp	v	0.524537213	0.241044452	0.536525625	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	NA	NA	NA	v	NA	NA	NA	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	bark	fix	d	0.718260827	0.673983476	0.740657159	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	bark	sp	d	0.718260827	0.659233661	0.732757772	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	heli	fix	d	0.617632657	0.675120846	0.693545311	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	heli	sp	d	0.617632657	0.659186511	0.666626934	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	leaf	fix	d	0.658555783	0.674630791	0.709079966	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	leaf	sp	d	0.658555783	0.659221183	0.690706459	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	bark	sp	v	0.788977313	0.611585347	0.801220256	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	heli	sp	v	0.732072161	0.611542799	0.758159924	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	pumilio	leaf	sp	v	0.754305025	0.611576183	0.774190211	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	bark	fix	d	0.755564838	0.744602165	0.751947495	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	bark	sp	d	0.755564838	0.762755902	0.755975445	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	heli	fix	d	0.686566467	0.744569169	0.714518302	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	heli	sp	d	0.686566467	0.76644127	0.688825171	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	leaf	fix	d	0.713962726	0.744299686	0.726799709	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	leaf	sp	d	0.713962726	0.765090877	0.715299278	5371.793596	447.1540024	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	bark	sp	v	0.816415502	0.62418933	0.816994874	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	heli	sp	v	0.774689286	0.629879193	0.776108242	9752.045135	945.9404876	NA	NA	NA	NA
TALA	11	4	0.425139376	0.113805927	0.247271493	0.06619232	snake	leaf	sp	v	0.790821139	0.627781785	0.79185642	9752.045135	945.9404876	NA	NA	NA	NA
																			
																			
																			
